"TPTdataset","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","subclass","superorder","suborder","infraorder","hyporder","superfamily","subfamily","tribe","subtribe","canonicalName"
"MITE","6700",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Crocidurobia) faini Bochkov, Mbalitini & Verheyen, 2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Crocidurobia","faini",NA,NA,NA,"Bochkov, Mbalitini & Verheyen, 2016",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia faini"
"MITE","6701",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Crocidurobia) lasiurae Bochkov, 1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Crocidurobia","lasiurae",NA,NA,NA,"Bochkov, 1997",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia lasiurae"
"MITE","6702",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Crocidurobia) leucodoni Bochkov, 1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Crocidurobia","leucodoni",NA,NA,NA,"Bochkov, 1997",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia leucodoni"
"MITE","6703",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Crocidurobia) lukoschusi Bochkov, 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Crocidurobia","lukoschusi",NA,NA,NA,"Bochkov, 2017",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia lukoschusi"
"MITE","6704",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Crocidurobia) michaeli (Poppe, 1896)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Crocidurobia","michaeli",NA,NA,NA,"(Poppe, 1896)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia michaeli"
"MITE","6705",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Crocidurobia) notata Fain, 1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Crocidurobia","notata",NA,NA,NA,"Fain, 1973",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia notata"
"MITE","6706",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Crocidurobia) toroensis Dusbabek, 1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Crocidurobia","toroensis",NA,NA,NA,"Dusbabek, 1983",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia toroensis"
"MITE","6708",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Suncomyobia) ingens (Vitzthum, 1914)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Suncomyobia","ingens",NA,NA,NA,"(Vitzthum, 1914)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia ingens"
"MITE","6709",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Suncomyobia) multisetosa Lukoschus & Driessen, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Suncomyobia","multisetosa",NA,NA,NA,"Lukoschus & Driessen, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia multisetosa"
"MITE","6710",NA,NA,NA,NA,NA,NA,NA,"Crocidurobia (Suncomyobia) transvaalensis Fain & Zumpt, 1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Crocidurobia","Suncomyobia","transvaalensis",NA,NA,NA,"Fain & Zumpt, 1976",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Crocidurobia transvaalensis"
"MITE","6712",NA,NA,NA,NA,NA,NA,NA,"Eadiea brevihamata (Haller, 1882)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eadiea",NA,"brevihamata",NA,NA,NA,"(Haller, 1882)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eadiea brevihamata"
"MITE","6713",NA,NA,NA,NA,NA,NA,NA,"Eadiea condylurdae Jameson, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eadiea",NA,"condylurdae",NA,NA,NA,"Jameson, 1949",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eadiea condylurdae"
"MITE","6714",NA,NA,NA,NA,NA,NA,NA,"Eadiea desmanae Lukoschus, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eadiea",NA,"desmanae",NA,NA,NA,"Lukoschus, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eadiea desmanae"
"MITE","6715",NA,NA,NA,NA,NA,NA,NA,"Eadiea longisetosa Dubinin & Karpovitsch, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eadiea",NA,"longisetosa",NA,NA,NA,"Dubinin & Karpovitsch, 1958",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eadiea longisetosa"
"MITE","6716",NA,NA,NA,NA,NA,NA,NA,"Eadiea neurotrichus Lukoschus, Klompen & Whitaker, 1975)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eadiea",NA,"neurotrichus",NA,NA,NA,"Lukoschus, Klompen & Whitaker, 1975)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eadiea neurotrichus"
"MITE","6717",NA,NA,NA,NA,NA,NA,NA,"Eadiea scapanus Fain & Whitaker, 1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eadiea",NA,"scapanus",NA,NA,NA,"Fain & Whitaker, 1972",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eadiea scapanus"
"MITE","6718",NA,NA,NA,NA,NA,NA,NA,"Eadiea sylvatica Uchikawa, 1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eadiea",NA,"sylvatica",NA,NA,NA,"Uchikawa, 1972",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eadiea sylvatica"
"MITE","6720",NA,NA,NA,NA,NA,NA,NA,"Eutalpacarus himizu Jameson, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eutalpacarus",NA,"himizu",NA,NA,NA,"Jameson, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eutalpacarus himizu"
"MITE","6721",NA,NA,NA,NA,NA,NA,NA,"Eutalpacarus inflatus Jameson, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eutalpacarus",NA,"inflatus",NA,NA,NA,"Jameson, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eutalpacarus inflatus"
"MITE","6722",NA,NA,NA,NA,NA,NA,NA,"Eutalpacarus peltatus Jameson, 1949",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Eutalpacarus",NA,"peltatus",NA,NA,NA,"Jameson, 1949",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Eutalpacarus peltatus"
"MITE","6724",NA,NA,NA,NA,NA,NA,NA,"Gymnomyobia nectogale Fain & Lukoschus, 1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Gymnomyobia",NA,"nectogale",NA,NA,NA,"Fain & Lukoschus, 1976",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Gymnomyobia nectogale"
"MITE","6726",NA,NA,NA,NA,NA,NA,NA,"Hylomysobia chinensis Bochkov & OConnor, 2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Hylomysobia",NA,"chinensis",NA,NA,NA,"Bochkov & OConnor, 2006",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Hylomysobia chinensis"
"MITE","6727",NA,NA,NA,NA,NA,NA,NA,"Hylomysobia mikhailzaitzevi Bochkov & OConnor, 2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Hylomysobia",NA,"mikhailzaitzevi",NA,NA,NA,"Bochkov & OConnor, 2006",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Hylomysobia mikhailzaitzevi"
"MITE","6729",NA,NA,NA,NA,NA,NA,NA,"Placomyobia wilsoni Jameson, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Placomyobia",NA,"wilsoni",NA,NA,NA,"Jameson, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Placomyobia wilsoni"
"MITE","6731",NA,NA,NA,NA,NA,NA,NA,"Protohylomysobia erinaceophilusâ Sidorchuk & Bochkov, 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protohylomysobia",NA,"erinaceophilusâ",NA,NA,NA,"Sidorchuk & Bochkov, 2019",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Amorphacarina","Protohylomysobia erinaceophilusâ"
"MITE","6733",NA,NA,NA,NA,NA,NA,NA,"Nectogalobia sinensis Fain & Lukoschus, 1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Nectogalobia",NA,"sinensis",NA,NA,NA,"Fain & Lukoschus, 1976",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Nectogalobia sinensis"
"MITE","6736",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Amprotomyobia) americana McDaniel, 1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Amprotomyobia","americana",NA,NA,NA,"McDaniel, 1967",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia americana"
"MITE","6737",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Amprotomyobia) blarinae Lukoschus, Jeucken & Whitaker, 1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Amprotomyobia","blarinae",NA,NA,NA,"Lukoschus, Jeucken & Whitaker, 1988",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia blarinae"
"MITE","6738",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Amprotomyobia) panamensis Lukoschus, Jeucken & Whitaker, 1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Amprotomyobia","panamensis",NA,NA,NA,"Lukoschus, Jeucken & Whitaker, 1988",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia panamensis"
"MITE","6740",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Asioprotomyobia) kounickyi Dusbabek & Daniel, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Asioprotomyobia","kounickyi",NA,NA,NA,"Dusbabek & Daniel, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia kounickyi"
"MITE","6741",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Asioprotomyobia) nepalensis Fain & Lukoschus 1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Asioprotomyobia","nepalensis",NA,NA,NA,"Fain & Lukoschus 1980",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia nepalensis"
"MITE","6742",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Asioprotomyobia) nodosa Jameson, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Asioprotomyobia","nodosa",NA,NA,NA,"Jameson, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia nodosa"
"MITE","6744",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) atophyracis Lukoschus, Giesen, Whitaker & Cudmore, 1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","atophyracis",NA,NA,NA,"Lukoschus, Giesen, Whitaker & Cudmore, 1988",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia atophyracis"
"MITE","6745",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) brevisetosa Jameson, 1948",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","brevisetosa",NA,NA,NA,"Jameson, 1948",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia brevisetosa"
"MITE","6746",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) caecutiens Bochkov, 1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","caecutiens",NA,NA,NA,"Bochkov, 1994",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia caecutiens"
"MITE","6747",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) claparedei (Poppe, 1896)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","claparedei",NA,NA,NA,"(Poppe, 1896)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia claparedei"
"MITE","6748",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) indianensis Fain, Whitaker & French, 1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","indianensis",NA,NA,NA,"Fain, Whitaker & French, 1982",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia indianensis"
"MITE","6749",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) jamesoni Bochkov, 1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","jamesoni",NA,NA,NA,"Bochkov, 1994",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia jamesoni"
"MITE","6750",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) nipponensis Ono & Uchikawa, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","nipponensis",NA,NA,NA,"Ono & Uchikawa, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia nipponensis"
"MITE","6751",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) onoi Jameson & Dusbabek, 1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","onoi",NA,NA,NA,"Jameson & Dusbabek, 1971",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia onoi"
"MITE","6752",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) oregonensis Lukoschus, Giesen, Whitaker & Cudmore, 1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","oregonensis",NA,NA,NA,"Lukoschus, Giesen, Whitaker & Cudmore, 1988",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia oregonensis"
"MITE","6753",NA,NA,NA,NA,NA,NA,NA,"Protomyobia (Protomyobia) quasionoi Lukoschus, Giesen, Whitaker & Cudmore, 1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Protomyobia","Protomyobia","quasionoi",NA,NA,NA,"Lukoschus, Giesen, Whitaker & Cudmore, 1988",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Protomyobiinae","Protomyobiini","Protomyobiina","Protomyobia quasionoi"
"MITE","6756",NA,NA,NA,NA,NA,NA,NA,"Xenomyobia hirsuta Fain & Lukoschus, 1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Myobiidae","Xenomyobia",NA,"hirsuta",NA,NA,NA,"Fain & Lukoschus, 1977",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eleutherengona","Raphignathina","Myobioidea","Xenomyobiinae",NA,NA,"Xenomyobia hirsuta"
"MITE","6804",NA,NA,NA,NA,NA,NA,NA,"Batracarus hylaranae Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Batracarus",NA,"hylaranae",NA,NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Batracarus hylaranae"
"MITE","6807",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Cernycarus) hollandsae Cruz, 1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Cernycarus","hollandsae",NA,NA,NA,"Cruz, 1971",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus hollandsae"
"MITE","6809",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) americanus Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","americanus",NA,NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus americanus"
"MITE","6810",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) angelae (Womersley, 1953)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","angelae",NA,NA,NA,"(Womersley, 1953)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus angelae"
"MITE","6811",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) brasiliensis Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","brasiliensis",NA,NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus brasiliensis"
"MITE","6812",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) brasiliensis brasiliensis Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","brasiliensis","brasiliensis",NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus brasiliensis brasiliensis"
"MITE","6813",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) brasiliensis desantisi Mauri & Bischoff de Alzuet, 1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","brasiliensis","desantisi",NA,NA,"Mauri & Bischoff de Alzuet, 1984",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus brasiliensis desantisi"
"MITE","6814",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) ceraiobatrachi Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","ceraiobatrachi",NA,NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus ceraiobatrachi"
"MITE","6815",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) domrowi Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","domrowi",NA,NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus domrowi"
"MITE","6816",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) eweri (Lawrence, 1952)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","eweri",NA,NA,NA,"(Lawrence, 1952)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus eweri"
"MITE","6817",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) eweri cubanus Cruz, 1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","eweri","cubanus",NA,NA,"Cruz, 1971",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus eweri cubanus"
"MITE","6818",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) eweri eweri (Lawrence, 1952)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","eweri","eweri",NA,NA,"(Lawrence, 1952)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus eweri eweri"
